arm,assignment_id,task_id,replicate,criterion_id,source_generation,offline,first_scored_submission,first_available_feedback_turn,first_focused_reminder_turn,availability_to_reminder_lag,first_verbatim_requirement_turn,verbatim_requirement_exposures,reminder_deliveries,proactive_deliveries,corrective_deliveries,scored_observations,scored_violations,post_reminder_scored_observations,post_reminder_scored_violations,post_reminder_violation_response_opportunities,first_post_reminder_level,first_post_reminder_points
full,da-14-3--rep-002--solver-luna--full-red-team-trace,da-14-3,2,elicited_b1f0713905347bd5,4,False,s002,3,,,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""6492bc96f6b317e51262e4b7cf55eeb3925b9593e8f4c36e5de98eaddf96afe5"", ""offset"": 13379, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 13348, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-3/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""51cc24d67881f8ed5752c929be00ac6808adbe90ec7d8d4f0bf8139bffc2a804"", ""offset"": 13348, ""representation"": ""literal""}]",0,0,0,3,0,0,0,0,,
full,da-12-2--rep-002--solver-luna--full-red-team-trace,da-12-2,2,elicited_208dc6eed10aad84,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""69983f362349fc16a809896c97ccecc835f917d0ffb09db7b87215469a5ec4cd"", ""offset"": 14747, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""55216c61f6b9a2ec98722acfd70c47ffc91081eee0eebc0bbc1377425b7e5b11"", ""offset"": 9971, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""95bbd0ffe2b12ce5b1ecd04e46c078a9015d317e0ffdd84c9afa5c96368cda0f"", ""offset"": 10160, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""03efbc14ddc46bcb4b152d78af5c0019fa29b43461f075ef8ae885842d078d96"", ""offset"": 10164, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""ed230bd823b62443d0b1aa530143d7f4b238c4eb4036d760c45921c8068245b5"", ""offset"": 10259, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""536bfc528c31d5c1750e2664ce7242e9a2eac25948951fd1467ef4c4a594e139"", ""offset"": 10203, ""representation"": ""literal""}]",1,1,0,6,0,5,0,0,A,0.0
full,da-12-2--rep-002--solver-luna--full-red-team-trace,da-12-2,2,elicited_c716d3e9fc2c881a,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""95bbd0ffe2b12ce5b1ecd04e46c078a9015d317e0ffdd84c9afa5c96368cda0f"", ""offset"": 11720, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""03efbc14ddc46bcb4b152d78af5c0019fa29b43461f075ef8ae885842d078d96"", ""offset"": 11724, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""ed230bd823b62443d0b1aa530143d7f4b238c4eb4036d760c45921c8068245b5"", ""offset"": 11819, ""representation"": ""literal""}, {""turn"": 6, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-12-2/rep-002/luna/full-red-team-trace/turns/turn-006/prompt.txt"", ""sha256"": ""536bfc528c31d5c1750e2664ce7242e9a2eac25948951fd1467ef4c4a594e139"", ""offset"": 11763, ""representation"": ""literal""}]",2,0,2,4,2,3,1,1,A,0.0
user,da-19-1--rep-001--solver-luna--user-simulator-red-team-trace,da-19-1,1,elicited_e4ec806b0f1c4618,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""3899e2fbab2634dc939b65b497ebcb24d3763ddf7abbc37f8ce657fe5458d2d9"", ""offset"": 1084, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
user,da-15-2--rep-002--solver-luna--user-simulator-red-team-trace,da-15-2,2,elicited_accc1ceaf159d0d1,1,True,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""2acc9970ae390c1eb4dc1766b9bdd88b416d777b9f63f69ff09ab7d3dc4f6e52"", ""offset"": 9871, ""representation"": ""literal""}]",1,0,1,11,1,10,0,0,A,0.0
user,da-15-2--rep-002--solver-luna--user-simulator-red-team-trace,da-15-2,2,elicited_cefd1ecb9d7b6460,1,True,s000,1,3,2,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""6cfb2127e739149c635fccb360416ecb90e36abe88e43abcce05fdf8d8a552c7"", ""offset"": 2153, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""00a86cbd46a549c69fd281a004b8b9417783f71b04baaa1b0830e1857a4b3396"", ""offset"": 1864, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""326e33eeb83412f3d42429e9c4a7048ca4e2731a542883ac71c2c61e9452e655"", ""offset"": 1872, ""representation"": ""literal""}, {""turn"": 8, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt"", ""sha256"": ""2d086026927dc60f61d4783fd0df59945f09fc1bccfba8a2fb4f5c525884e3fb"", ""offset"": 1688, ""representation"": ""literal""}]",4,0,4,11,5,8,3,3,B,-5.0
user,da-15-2--rep-002--solver-luna--user-simulator-red-team-trace,da-15-2,2,elicited_406557f9534b18c7,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""ce16ef3a9973983b4d6ea3d288ad9bf2f65374e8667c1a967db20b676f9ee6ca"", ""offset"": 2198, ""representation"": ""literal""}]",1,0,1,10,1,9,0,0,A,0.0
user,da-15-2--rep-002--solver-luna--user-simulator-red-team-trace,da-15-2,2,elicited_0c03b4cb4134b176,8,False,s006,7,7,0,7,"[{""turn"": 7, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-15-2/rep-002/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt"", ""sha256"": ""d4fde4f8c65281e3f6217acd10c61a3fde307389c060032ccb2b52d8275dd7b6"", ""offset"": 1625, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-18-5--rep-003--solver-luna--full-red-team-trace,da-18-5,3,elicited_a116edb392b09b17,2,False,s000,1,,,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""56817ef54b96a599080520fdc43605d949639b25c1e2d7bb62aae0a8bbf9de9e"", ""offset"": 15578, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""e9db6a79078873f6b44a1f0422229a4bddc69d46877a07ea8ec21ac8d6dc20ae"", ""offset"": 9002, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""3effa386724eff8ab9acb7a0b33f61a1c1416c3780a4fc3ef4e7c73794c6dc2d"", ""offset"": 9110, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""3effa386724eff8ab9acb7a0b33f61a1c1416c3780a4fc3ef4e7c73794c6dc2d"", ""offset"": 9110, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""3effa386724eff8ab9acb7a0b33f61a1c1416c3780a4fc3ef4e7c73794c6dc2d"", ""offset"": 9110, ""representation"": ""literal""}]",0,0,0,5,0,0,0,0,,
full,da-18-5--rep-003--solver-luna--full-red-team-trace,da-18-5,3,elicited_b09f7123fabd75cd,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""56817ef54b96a599080520fdc43605d949639b25c1e2d7bb62aae0a8bbf9de9e"", ""offset"": 17111, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""e9db6a79078873f6b44a1f0422229a4bddc69d46877a07ea8ec21ac8d6dc20ae"", ""offset"": 10535, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""3effa386724eff8ab9acb7a0b33f61a1c1416c3780a4fc3ef4e7c73794c6dc2d"", ""offset"": 10643, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""3effa386724eff8ab9acb7a0b33f61a1c1416c3780a4fc3ef4e7c73794c6dc2d"", ""offset"": 10643, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-18-5/rep-003/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""3effa386724eff8ab9acb7a0b33f61a1c1416c3780a4fc3ef4e7c73794c6dc2d"", ""offset"": 10643, ""representation"": ""literal""}]",2,0,2,5,2,4,1,1,C,-10.0
full,da-19-1--rep-001--solver-luna--full-red-team-trace,da-19-1,1,elicited_d88cd66dbd2ebfae,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""b36e3c490800d7f485809ef6a6a25ebfdaedb2c52c52bb8e59afd03f42796750"", ""offset"": 13359, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""cdb043abe0a4bf437359515140a66773f39f6e6405948c06d2fabaca19babd0c"", ""offset"": 13359, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""6cc22c43acc427459e227a0da39942d3183b060cedefc0592b26f8160fa24673"", ""offset"": 13496, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9d676f91f250bbd376262b94bea88b77d198a071da7b84ccdd572d4cc0c38372"", ""offset"": 13496, ""representation"": ""literal""}]",1,1,0,4,0,3,0,0,A,0.0
full,da-19-1--rep-001--solver-luna--full-red-team-trace,da-19-1,1,elicited_a52a9d154be56ad4,5,False,s003,4,4,0,4,"[{""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""6cc22c43acc427459e227a0da39942d3183b060cedefc0592b26f8160fa24673"", ""offset"": 15047, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-19-1/rep-001/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""9d676f91f250bbd376262b94bea88b77d198a071da7b84ccdd572d4cc0c38372"", ""offset"": 15047, ""representation"": ""literal""}]",1,1,0,2,0,1,0,0,A,0.0
user,da-13-5--rep-002--solver-luna--user-simulator-red-team-trace,da-13-5,2,elicited_0343729835ada1ff,3,False,s001,2,,,,[],0,0,0,4,0,0,0,0,,
user,da-10-3--rep-002--solver-luna--user-simulator-red-team-trace,da-10-3,2,elicited_60427a4308682ea0,3,False,s001,2,2,0,2,"[{""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-10-3/rep-002/luna/user-simulator-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""165a958ed39e92c75971177557072b95b7ce7744b7cce517e5262c920db2cd0c"", ""offset"": 1296, ""representation"": ""literal""}]",1,0,1,10,1,9,0,0,A,0.0
full,da-14-1--rep-002--solver-luna--full-red-team-trace,da-14-1,2,elicited_17bac549dc540429,1,True,s000,1,,,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""9243ea41bb6db4c1d0550507c240f17a8ff8946d483e7669a1a4114495e11f8a"", ""offset"": 21664, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""068e7b84fe9717ce72b4dc40cc705711ea97f30a27fc59e1999c393d3a467c9f"", ""offset"": 16125, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""b662d0ed7d0a8f614516f6f5db8f62904a86743d055a0f3bbfb99d24b4f3fe56"", ""offset"": 16381, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""a089454bf3cdcd28999a9d43512c2553b910cffa43e5854527471b7f76b0d735"", ""offset"": 16397, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""a089454bf3cdcd28999a9d43512c2553b910cffa43e5854527471b7f76b0d735"", ""offset"": 16397, ""representation"": ""literal""}]",0,0,0,5,0,0,0,0,,
full,da-14-1--rep-002--solver-luna--full-red-team-trace,da-14-1,2,elicited_3610af6f98c9afdf,2,False,s000,1,1,0,1,"[{""turn"": 1, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-001/prompt.txt"", ""sha256"": ""9243ea41bb6db4c1d0550507c240f17a8ff8946d483e7669a1a4114495e11f8a"", ""offset"": 22898, ""representation"": ""literal""}, {""turn"": 2, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-002/prompt.txt"", ""sha256"": ""068e7b84fe9717ce72b4dc40cc705711ea97f30a27fc59e1999c393d3a467c9f"", ""offset"": 17359, ""representation"": ""literal""}, {""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""b662d0ed7d0a8f614516f6f5db8f62904a86743d055a0f3bbfb99d24b4f3fe56"", ""offset"": 17615, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""a089454bf3cdcd28999a9d43512c2553b910cffa43e5854527471b7f76b0d735"", ""offset"": 17631, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""a089454bf3cdcd28999a9d43512c2553b910cffa43e5854527471b7f76b0d735"", ""offset"": 17631, ""representation"": ""literal""}]",1,1,0,5,0,4,0,0,A,0.0
full,da-14-1--rep-002--solver-luna--full-red-team-trace,da-14-1,2,elicited_f360de084e50cec4,4,False,s002,3,3,0,3,"[{""turn"": 3, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-003/prompt.txt"", ""sha256"": ""b662d0ed7d0a8f614516f6f5db8f62904a86743d055a0f3bbfb99d24b4f3fe56"", ""offset"": 19205, ""representation"": ""literal""}, {""turn"": 4, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-004/prompt.txt"", ""sha256"": ""a089454bf3cdcd28999a9d43512c2553b910cffa43e5854527471b7f76b0d735"", ""offset"": 19221, ""representation"": ""literal""}, {""turn"": 5, ""path"": ""/data/user_data/aydanh/rubric_gen/runs/trace-attack-defense-v21-20260911/result20/study/biomnibench-da-factorial-r10-5115fffdd1c0/experiments/da-14-1/rep-002/luna/full-red-team-trace/turns/turn-005/prompt.txt"", ""sha256"": ""a089454bf3cdcd28999a9d43512c2553b910cffa43e5854527471b7f76b0d735"", ""offset"": 19221, ""representation"": ""literal""}]",1,1,0,3,0,2,0,0,A,0.0
