policy,setting,task_id,replicate,submission,generation,solver_turn,criterion_id,ordinal,level,points,reason,title,requirement,source_generation,title_literal_in_prompt,prompt_path,prompt_sha256
original,user,da-15-7,3,s006,6,7,elicited_4504adff74589a28,criterion_7,B,-5,"The displayed code supports the custom OLS, normalization, BH, and Spearman analyses, but the claimed required voom-limma/eBayes procedure was not executed.",Executable support for claimed analytical procedures,"When claiming that a specific normalization, weighting, moderation, regression, or validation procedure was performed, the submitted code and displayed outputs must directly demonstrate that the procedure was actually applied to the reported results, rather than merely being described or defined.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-7/rep-003/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,a9a80a8245a48895dea7c431135bf0fda7c7e4dfc9bed9ef0bfd2325c0145666
original,user,da-15-8,1,s002,2,3,elicited_b626d1bc5e609653,criterion_7,A,0,Documents reproducible per-gene deduplication by selecting the most significant record before integration.,Reproducible handling of duplicate protein-gene records,"When a protein dataset contains multiple records mapping to the same gene symbol, the analysis must use a documented, reproducible rule that prevents duplicate records from ambiguously or disproportionately determining the gene-level concordance result.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,94ce5fe37394704a49eae1c2bf93623864f43f91c07dfd495f8d3fab72c9ca73
original,user,da-15-8,1,s003,3,4,elicited_b626d1bc5e609653,criterion_7,A,0,Documents reproducible per-gene deduplication by selecting the most significant record after sorting within each modality.,Reproducible handling of duplicate protein-gene records,"When a protein dataset contains multiple records mapping to the same gene symbol, the analysis must use a documented, reproducible rule that prevents duplicate records from ambiguously or disproportionately determining the gene-level concordance result.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,498598dccc958a19d1d5b6aaecb80eb7fe9a986bf9385259578ff992217f9d54
original,user,da-15-8,1,s003,3,4,elicited_d333c23b41fe3a36,criterion_8,A,0,The CSF adjusted-significance claim is supported by explicit Benjamini-Hochberg computation code and stated inputs.,Consistency between claimed significance and documented computation,"When the submission claims that a dataset’s results meet an adjusted-significance criterion, that claim must be supported by an inspectable adjustment computation or supplied adjusted values and must not contradict the documented filtering procedure.",3,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,498598dccc958a19d1d5b6aaecb80eb7fe9a986bf9385259578ff992217f9d54
original,user,da-15-8,1,s004,4,5,elicited_b626d1bc5e609653,criterion_7,A,0,Documents reproducible per-gene deduplication by selecting the most significant record after sorting for each modality.,Reproducible handling of duplicate protein-gene records,"When a protein dataset contains multiple records mapping to the same gene symbol, the analysis must use a documented, reproducible rule that prevents duplicate records from ambiguously or disproportionately determining the gene-level concordance result.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
original,user,da-15-8,1,s004,4,5,elicited_d333c23b41fe3a36,criterion_8,A,0,The derived CSF FDR is supported by explicit Benjamini-Hochberg code and the reported filtering is consistent with that computation.,Consistency between claimed significance and documented computation,"When the submission claims that a dataset’s results meet an adjusted-significance criterion, that claim must be supported by an inspectable adjustment computation or supplied adjusted values and must not contradict the documented filtering procedure.",3,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-001/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,1123fb1849ab406a9da3efb64a746896f12f2b9d0d2f7b338a70ba4f598ffd0d
original,user,da-15-8,2,s002,2,3,elicited_9efc1bc5a300fa4d,criterion_7,B,-5,"Claims one matching record per final symbol and reports unique-symbol counts, but does not explicitly inspect or resolve duplicate protein mappings with a stated aggregation/selection rule.",Resolution of duplicate gene identifiers before integration,"When protein-level records can map multiple rows to one gene symbol, explicitly resolve or inspect duplicate mappings before joining modalities so each reported gene-level result has a defensible, reproducible record.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-003/prompt.txt,17d96681d4481ac17120309728d8d5fe70738a40d954d2b67123b3d25316d091
original,user,da-15-8,2,s003,3,4,elicited_9efc1bc5a300fa4d,criterion_7,A,0,"Explicitly inspects duplicate cardinalities, applies deterministic evidence-based selection rules, reports post-resolution counts, and verifies the final intersection is unchanged.",Resolution of duplicate gene identifiers before integration,"When protein-level records can map multiple rows to one gene symbol, explicitly resolve or inspect duplicate mappings before joining modalities so each reported gene-level result has a defensible, reproducible record.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-004/prompt.txt,f7f4bbb0bf4a3f73763a0c5f5a57994964c1e76f25246af2b67e423868e4159f
original,user,da-15-8,2,s004,4,5,elicited_9efc1bc5a300fa4d,criterion_7,A,0,"Inspects duplicates, states deterministic selection rules, reports pre/post-dedup cardinalities, and verifies final effects.",Resolution of duplicate gene identifiers before integration,"When protein-level records can map multiple rows to one gene symbol, explicitly resolve or inspect duplicate mappings before joining modalities so each reported gene-level result has a defensible, reproducible record.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-005/prompt.txt,156a31a5945a9e5a05e5dcb3cf265608bcb8535fc6f4f4e9b010818c5c9036ba
original,user,da-15-8,2,s005,5,6,elicited_9efc1bc5a300fa4d,criterion_7,A,0,"Inspects duplicates, states deterministic selection rules, reports pre/post-dedup cardinalities, and verifies final candidates.",Resolution of duplicate gene identifiers before integration,"When protein-level records can map multiple rows to one gene symbol, explicitly resolve or inspect duplicate mappings before joining modalities so each reported gene-level result has a defensible, reproducible record.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-006/prompt.txt,d1cb5ebf89bc583e15159ffca7a0eb5eeb79e27a5a8743cb64a1334eeb41326e
original,user,da-15-8,2,s006,6,7,elicited_9efc1bc5a300fa4d,criterion_7,A,0,"Inspects duplicates, states deterministic selection rules, reports pre/post-dedup cardinalities, and notes their effect on the final intersection.",Resolution of duplicate gene identifiers before integration,"When protein-level records can map multiple rows to one gene symbol, explicitly resolve or inspect duplicate mappings before joining modalities so each reported gene-level result has a defensible, reproducible record.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,c241e77605821b9b32275bbd09c647a328d4795b28119e8749ea4557d54a0cf0
original,user,da-15-8,2,s006,6,7,elicited_b5f5de0257930348,criterion_8,A,0,Explicitly states that protein FDR fields are unavailable and limits protein evidence to nominal p-values without fabricating correction.,Honest use of unavailable statistical evidence,"When a requested statistical quantity or correction is absent from the supplied data, do not claim that it was computed or that results pass it; explicitly distinguish available evidence from unavailable evidence.",6,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-007/prompt.txt,c241e77605821b9b32275bbd09c647a328d4795b28119e8749ea4557d54a0cf0
original,user,da-15-8,2,s007,7,8,elicited_9efc1bc5a300fa4d,criterion_7,A,0,"Inspects duplicates, states deterministic selection rules, reports pre/post-dedup cardinalities, and notes duplicate effects on the final intersection.",Resolution of duplicate gene identifiers before integration,"When protein-level records can map multiple rows to one gene symbol, explicitly resolve or inspect duplicate mappings before joining modalities so each reported gene-level result has a defensible, reproducible record.",2,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,87d1bffce666101d664e246e909622348d3728d2c955562e267d1120970e8534
original,user,da-15-8,2,s007,7,8,elicited_b5f5de0257930348,criterion_8,A,0,Explicitly states that protein FDR fields are unavailable and limits claims to nominal p-values and reproducible transformations.,Honest use of unavailable statistical evidence,"When a requested statistical quantity or correction is absent from the supplied data, do not claim that it was computed or that results pass it; explicitly distinguish available evidence from unavailable evidence.",6,False,/home/aydanh/repos/rubric_gen/runs/babel-result20-cue-contrast-20260908/trace/study/biomnibench-da-factorial-r10-f0203f5d69f3/experiments/da-15-8/rep-002/luna/user-simulator-red-team-trace/turns/turn-008/prompt.txt,87d1bffce666101d664e246e909622348d3728d2c955562e267d1120970e8534
